facility_type,ID,FCLTY_NM,CTPRVN_NM,SIGNGU_NM,LEGALDONG_NM,ADSTRD_NM,FCLTY_LO,FCLTY_LA,OPNNG_DE,OPNNG_DE_RAW,OPNNG_DE_PRECISION,OPNNG_DAY_CO,BASE_DE,LAST_CHG_DE,LND_AR_VALUE,EDC_FCLTY_AR_VALUE,DATA_SPCE_AR_VALUE,NMPR_CO,QUALF_HOLD_CO,GNRL_GVRNM_EMP_CO,CNTRCT_EMP_CO,PUBLIC_VLNTER_CO,ARTGR_EMP_CO,PRFSN_CO,PRVATE_VLNTER_CO,DATA_CO,TOT_PROGRM_CO,VIEWNG_NMPR_CO,DAY_AVRG_VIEWNG_NMPR_CO,MOBILE_PROVD_AT,SOUND_PROVD_AT,HMPG_ADDR,TEL_NO,OPNNG_DAY_CO_IQR_OUTLIER,LND_AR_VALUE_IQR_OUTLIER,EDC_FCLTY_AR_VALUE_IQR_OUTLIER,DATA_SPCE_AR_VALUE_IQR_OUTLIER,NMPR_CO_IQR_OUTLIER,QUALF_HOLD_CO_IQR_OUTLIER,GNRL_GVRNM_EMP_CO_IQR_OUTLIER,CNTRCT_EMP_CO_IQR_OUTLIER,PUBLIC_VLNTER_CO_IQR_OUTLIER,ARTGR_EMP_CO_IQR_OUTLIER,PRFSN_CO_IQR_OUTLIER,PRVATE_VLNTER_CO_IQR_OUTLIER,DATA_CO_IQR_OUTLIER,TOT_PROGRM_CO_IQR_OUTLIER,VIEWNG_NMPR_CO_IQR_OUTLIER,DAY_AVRG_VIEWNG_NMPR_CO_IQR_OUTLIER,IQR_OUTLIER_FLAG_COUNT,OPNNG_YEAR,BASE_YEAR,OPERATING_YEARS,REGION_GROUP,SIDO_SIGUNGU,LOG1P_LND_AR_VALUE,LOG1P_EDC_FCLTY_AR_VALUE,LOG1P_DATA_SPCE_AR_VALUE,LOG1P_NMPR_CO,LOG1P_DATA_CO,LOG1P_TOT_PROGRM_CO,LOG1P_VIEWNG_NMPR_CO,LOG1P_DAY_AVRG_VIEWNG_NMPR_CO
미술관,KCDMART25N000000161,월산미술관,강원,동해시,삼화동,삼화동,129.0213334,37.46393685,2016-06-04,2016.06.04,day,330.0,2025-12-31,2026-06-10,1850.0,198.0,,0.0,0.0,,,,0.0,,,,,3123.0,9.0,X,X,https://blog.naver.com/wsart88,033-534-8855,False,False,False,,False,False,,,,False,,,,,False,False,0,2016,2025,9,강원권,강원 동해시,7.523481312573497,5.293304824724492,,0.0,,,8.046869510959576,2.302585092994046
미술관,KCDMART25N000000162,이상원미술관,강원,춘천시,사북면 지암리,사북면,127.5784205,37.96828295,2014-10-18,2014.10.18,day,357.0,2025-12-31,2026-06-10,4084.0,103.0,,6.0,0.0,,,,3.0,,,,15.0,26061.0,73.0,X,X,www.lswmuseum.com,033-255-9001,False,False,False,,False,False,,,,False,,,,False,False,False,0,2014,2025,11,강원권,강원 춘천시,8.315077007294104,4.6443908991413725,,1.9459101490553132,,2.772588722239781,10.168233593704851,4.30406509320417
미술관,KCDMART25N000000163,일현미술관(휴관),강원,양양군,손양면 동호리,손양면,128.6789561,38.06055636,2006-03-30,2006.03.30,day,0.0,2025-12-31,2026-06-10,6200.0,50.0,,2.0,0.0,,,,1.0,,,,,,,X,X,www.ilhyunmuseum.or.kr,033-670-8450,True,False,False,,False,False,,,,False,,,,,,,1,2006,2025,19,강원권,강원 양양군,8.732465848349879,3.9318256327243257,,1.0986122886681098,,,,
미술관,KCDMART25N000000164,장길환미술관,강원,강릉시,견소동,송정동,128.943099,37.77446485,2020-11-15,2020.11.15,day,341.0,2025-12-31,2026-06-10,1430.0,121.0,121.0,8.0,0.0,,,,4.0,1.0,1.0,1392.0,2.0,28246.0,83.0,X,X,changkilhwanartmuseum.com,033-661-3413,False,False,False,False,False,False,,,,False,False,False,False,False,False,False,0,2020,2025,5,강원권,강원 강릉시,7.266128779556451,4.804021044733257,4.804021044733257,2.1972245773362196,7.239214973779806,1.0986122886681098,10.248742536245267,4.430816798843313
미술관,KCDMART25N000000165,정선507미술관,강원,정선군,정선읍 광하리,정선읍,128.6267073,37.36136796,2019-03-31,2019.03.31,day,200.0,2025-12-31,2026-06-10,,200.0,,10.0,0.0,,,,5.0,,2.0,,6.0,3000.0,15.0,X,X,www.museum507.org,02-507-5755,False,,False,,False,False,,,,False,,False,,False,False,False,0,2019,2025,6,강원권,강원 정선군,,5.303304908059076,,2.3978952727983707,,1.9459101490553132,8.006700845440367,2.772588722239781
미술관,KCDMART25N000000166,피움미술관,강원,고성군,죽왕면 야촌리,죽왕면,128.490162,38.30723197,2020-11-20,2020.11.20,day,365.0,2025-12-31,2026-06-10,1600.0,280.0,270.0,6.0,0.0,,,,3.0,,1.0,,10.0,1950.0,5.0,X,X,,033-631-0030,False,False,False,True,False,False,,,,False,,False,,False,False,False,1,2020,2025,5,강원권,강원 고성군,7.3783837129967145,5.638354669333745,5.602118820879701,1.9459101490553132,,2.3978952727983707,7.576097340623111,1.791759469228055
미술관,KCDMART25N000000167,하슬라미술관,강원,강릉시,강동면 정동진리,강동면,129.0078439,37.70545838,2003-10-20,2003.10.20,day,365.0,2025-12-31,2026-06-10,108596.0,,12.0,8.0,0.0,,,,4.0,1.0,,300.0,10.0,311000.0,852.0,O,X,www.museumhaslla.com,033-644-9411,False,True,,False,False,False,,,,False,False,,False,False,True,True,3,2003,2025,22,강원권,강원 강릉시,11.59539906179102,,2.5649493574615367,2.1972245773362196,5.707110264748875,2.3978952727983707,12.647551406590285,6.748759547491679
미술관,KCDMART25N000000168,관아갤러리,충북,충주시,성내동,성내.충인동,127.9360859,36.97007574,2005-07-12,2005.07.12,day,265.0,2025-12-31,2026-06-10,873.0,,,1.0,0.0,1.0,,,,,,,,1000.0,4.0,X,X,www.chungju.go.kr/culture/index.do,043-850-3910,False,False,,,False,False,False,,,,,,,,False,False,0,2005,2025,20,충청권,충북 충주시,6.773080375655535,,,0.6931471805599453,,,6.90875477931522,1.6094379124341003
미술관,KCDMART25N000000169,진천군립 생거판화미술관,충북,진천군,진천읍 장관리,진천읍,127.4148854,36.87095956,2010-09-16,2010.09.16,day,310.0,2025-12-31,2026-06-10,4120.0,219.0,12.0,2.0,0.0,,2.0,,,,,,7.0,23058.0,74.0,X,X,"www.jincheon,go.kr",043-539-3607,False,False,False,False,False,False,,False,,,,,,False,False,False,0,2010,2025,15,충청권,충북 진천군,8.323851131338817,5.393627546352362,2.5649493574615367,1.0986122886681098,,2.0794415416798357,10.045811427748324,4.31748811353631
미술관,KCDMART25N000000170,청주시립미술관,충북,청주시,사직동,사직2동,127.4782984,36.6347177,2016-07-01,2016.07.01,day,222.0,2025-12-31,2026-06-10,9134.0,196.0,69.0,16.0,4.0,6.0,3.0,,,,,3592.0,11.0,25894.0,117.0,X,X,cmoa.cheongju.go.kr,043-201-2644,False,False,False,False,False,True,False,False,,,,,False,False,False,False,1,2016,2025,9,충청권,충북 청주시,9.119868468812108,5.2832037287379885,4.248495242049359,2.833213344056216,8.186742787113518,2.4849066497880004,10.161805178857993,4.770684624465665
미술관,KCDMART25N000000171,청주시립미술관 분관(대청호미술관),충북,청주시,문의면 문산리,문의면,127.4937195,36.50711307,2004-10-02,2004.10.02,day,210.0,2025-12-31,2026-06-10,4900.0,116.0,,13.0,1.0,,1.0,10.0,,,,,6.0,28906.0,138.0,X,X,cmoa.cheongju.go.kr/daecheongho/index.do,043-201-0911,False,False,False,,False,False,,False,False,,,,,False,False,False,0,2004,2025,21,충청권,충북 청주시,8.497194544909547,4.762173934797756,,2.6390573296152584,,1.9459101490553132,10.271839059304192,4.9344739331306915
미술관,KCDMART25N000000172,청주시한국공예관,충북,청주시,내덕동,내덕2동,127.4923824,36.65619554,2001-09-25,2001.09.25,day,313.0,2025-12-31,2026-06-10,10911.0,561.0,981.0,14.0,0.0,,6.0,4.0,,,,2005.0,6.0,64690.0,207.0,X,X,cjkcm.org,043-219-1800,False,False,False,True,False,False,,False,False,,,,False,False,False,False,1,2001,2025,24,충청권,충북 청주시,9.297618380083243,6.331501849893691,6.889591308354466,2.70805020110221,7.603897968521881,1.9459101490553132,11.077377367258327,5.337538079701318
미술관,KCDMART25N000000173,성마루미술관,충북,충주시,대소원면 장성리,대소원면,127.838825,36.96136388,2007-12-01,2007.12.01,day,365.0,2025-12-31,2026-06-10,1500.0,50.0,,0.0,0.0,,,,0.0,,,,,3500.0,10.0,X,X,blog.naver.com/sungmaruart,043-848-7200,False,False,False,,False,False,,,,False,,,,,False,False,0,2007,2025,18,충청권,충북 충주시,7.313886831633462,3.9318256327243257,,0.0,,,8.160803920954665,2.3978952727983707
미술관,KCDMART25N000000174,쉐마미술관,충북,청주시,내수읍 원통리,내수읍,127.4996815,36.6950253,2009-06-26,2009.06.26,day,302.0,2025-12-31,2026-06-10,3967.0,43.0,28.0,16.0,0.0,,,,8.0,,,47000.0,12.0,7446.0,25.0,X,X,www.schemaartmuseum.com,043-221-3269,False,False,False,False,False,False,,,,False,,,True,False,False,False,1,2009,2025,16,충청권,충북 청주시,8.286017468404763,3.784189633918261,3.367295829986474,2.833213344056216,10.757924157061597,2.5649493574615367,8.915566545710645,3.258096538021482
미술관,KCDMART25N000000175,스페이스몸미술관,충북,청주시,가경동,가경동,127.4328093,36.62677804,2000-07-01,2000.07.01,day,285.0,2025-12-31,2026-06-10,1520.0,,15.0,10.0,0.0,,,,5.0,1.0,,9000.0,9.0,3683.0,13.0,X,X,www.spacemom.org,043-236-6622,False,False,,False,False,False,,,,False,False,,False,False,False,False,0,2000,2025,25,충청권,충북 청주시,7.327123292259293,,2.772588722239781,2.3978952727983707,9.105090961257085,2.302585092994046,8.211754397375197,2.6390573296152584
미술관,KCDMART25N000000176,신미술관,충북,청주시,사직동,사직1동,127.4757213,36.63782718,2000-07-01,2000.07.01,day,90.0,2025-12-31,2026-06-10,1448.0,103.0,45.0,2.0,0.0,,,,1.0,,,,,900.0,10.0,X,X,shinmuseum.org,043-264-5545,True,False,False,False,False,False,,,,False,,,,,False,False,1,2000,2025,25,충청권,충북 청주시,7.278628942320682,4.6443908991413725,3.828641396489095,1.0986122886681098,,,6.803505257608338,2.3978952727983707
미술관,KCDMART25N000000177,우민아트센터,충북,청주시,북문로3가,중앙동,127.4891332,36.64452277,2011-09-02,2011.09.02,day,304.0,2025-12-31,2026-06-10,686.0,84.0,,10.0,0.0,,,,5.0,,,,21.0,10415.0,34.0,X,X,www.wuminartcenter.org,043-222-0357,False,False,False,,False,False,,,,False,,,,False,False,False,0,2011,2025,14,충청권,충북 청주시,6.532334292222349,4.442651256490317,,2.3978952727983707,,3.091042453358316,9.251098364448351,3.5553480614894135
미술관,KCDMART25N000000178,운보미술관,충북,청주시,내수읍 형동리,내수읍,127.5650627,36.69193256,2001-05-26,2001.05.26,day,317.0,2025-12-31,2026-06-10,2645.0,,,22.0,0.0,,,,11.0,4.0,,,,6000.0,19.0,X,X,www.woonbo.kr,043-213-0570,False,False,,,False,False,,,,True,True,,,,False,False,2,2001,2025,24,충청권,충북 청주시,7.880804344674901,,,3.1354942159291497,,,8.699681400989514,2.995732273553991
미술관,KCDMART25N000000179,고암이응노생가기념관,충남,홍성군,홍북읍 중계리,홍북읍,126.6321657,36.62261972,2011-11-08,2011.11.08,day,326.0,2025-12-31,2026-06-10,20596.0,50.0,150.0,2.0,0.0,1.0,1.0,,,,,10000.0,14.0,10418.0,32.0,X,X,leeungno.hongseong.go.kr,041-630-9232,False,False,False,False,False,False,False,False,,,,,False,False,False,False,0,2011,2025,14,충청권,충남 홍성군,9.932900713104477,3.9318256327243257,5.017279836814924,1.0986122886681098,9.210440366976517,2.70805020110221,9.251386341412184,3.4965075614664802
미술관,KCDMART25N000000180,천안시립미술관,충남,천안시,성남면 용원리,성남면,127.2248886,36.75613028,2012-09-03,2012.09.03,day,210.0,2025-12-31,2026-06-10,730.0,,,23.0,0.0,,,19.0,,,,,4.0,28383.0,135.0,X,X,www.camoa.or.kr,1566-0155,False,False,,,True,False,,,False,,,,,False,False,False,1,2012,2025,13,충청권,충남 천안시,6.594413459749778,,,3.1780538303479458,,1.6094379124341003,10.253580885109306,4.912654885736052
미술관,KCDMART25N000000181,당림미술관,충남,아산시,송악면 외암리,송악면,127.0186953,36.74278397,1997-06-14,1997.06.14,day,310.0,2025-12-31,2026-06-10,89400.0,80.0,39.0,12.0,0.0,,,,6.0,1.0,,1950.0,24.0,10529.0,34.0,O,X,dangnim.modoo.at,041-543-6969,False,True,False,False,False,False,,,,False,False,,False,False,False,False,1,1997,2025,28,충청권,충남 아산시,11.400887146781374,4.394449154672439,3.6888794541139363,2.5649493574615367,7.576097340623111,3.2188758248682006,9.261983605128021,3.5553480614894135
미술관,KCDMART25N000000182,리각미술관,충남,천안시,유량동,원성1동,127.186286,36.82015665,1993-03-02,1993.03.02,day,365.0,2025-12-31,2026-06-10,15700.0,46.0,,6.0,0.0,,,,3.0,,,300.0,2.0,8000.0,22.0,X,X,ligakmuseum.co.kr,070-4111-3463,False,False,False,,False,False,,,,False,,,False,False,False,False,0,1993,2025,32,충청권,충남 천안시,9.661479683575521,3.8501476017100584,,1.9459101490553132,5.707110264748875,1.0986122886681098,8.987321812850125,3.1354942159291497
미술관,KCDMART25N000000183,모산조형미술관,충남,보령시,성주면 개화리,성주면,126.6577924,36.31118387,2001-10-28,2001.10.28,day,365.0,2025-12-31,2026-06-10,2979.0,79.0,18.0,12.0,0.0,,,,6.0,1.0,,,8.0,24851.0,68.0,X,X,www.mosanmuseum.com,041-933-8100,False,False,False,False,False,False,,,,False,False,,,False,False,False,0,2001,2025,24,충청권,충남 보령시,7.9996785794994505,4.382026634673881,2.9444389791664403,2.5649493574615367,,2.1972245773362196,10.120693511183584,4.23410650459726
미술관,KCDMART25N000000184,서해미술관,충남,서산시,부석면 창리,부석면,126.3774755,36.63887544,2003-07-07,2003.07.07,day,343.0,2025-12-31,2026-06-10,7000.0,,,0.0,0.0,,,,0.0,,,,,6500.0,19.0,X,X,seohaemuseum.creatorlink.net,041-660-3374,False,False,,,False,False,,,,False,,,,,False,False,0,2003,2025,22,충청권,충남 서산시,8.853808274977197,,,0.0,,,8.77971129020447,2.995732273553991
미술관,KCDMART25N000000185,수덕사 선미술관,충남,예산군,덕산면 사천리,덕산면,126.6226684,36.66245074,2010-03-21,2010.03.21,day,313.0,2025-12-31,2026-06-10,5265.0,,,2.0,0.0,,,,1.0,,,,,36000.0,115.0,X,X,,041-330-7735,False,False,,,False,False,,,,False,,,,,False,False,0,2010,2025,15,충청권,충남 예산군,8.569026340056254,,,1.0986122886681098,,,10.491301994830229,4.7535901911063645
미술관,KCDMART25N000000186,순성미술관,충남,당진시,순성면 봉소리,순성면,126.7126072,36.84330389,2017-05-26,2017.05.26,day,290.0,2025-12-31,2026-06-10,241.0,,,2.0,0.0,,,,1.0,,,,,18000.0,62.0,X,X,naver.blog.순성미술관,041-352-6819,False,False,,,False,False,,,,False,,,,,False,False,0,2017,2025,8,충청권,충남 당진시,5.488937726156687,,,1.0986122886681098,,,9.798182590890704,4.143134726391533
미술관,KCDMART25N000000187,아미미술관,충남,당진시,순성면 성북리,순성면,126.6804815,36.86174554,2010-10-11,2010.10.11,day,363.0,2025-12-31,2026-06-10,9917.0,65.0,65.0,34.0,0.0,,,,17.0,4.0,,7200.0,6.0,102048.0,281.0,X,X,www.amiart.co.kr,041-353-1555,False,False,False,False,True,False,,,,True,True,,False,False,False,False,3,2010,2025,15,충청권,충남 당진시,9.202106567049078,4.189654742026425,4.189654742026425,3.5553480614894135,8.881975184248867,1.9459101490553132,11.5332083690719,5.641907070938114
미술관,KCDMART25N000000188,임립미술관,충남,공주시,계룡면 기산리,계룡면,127.1405912,36.39645669,1997-10-02,1997.10.02,day,312.0,2025-12-31,2026-06-10,9915.0,231.0,66.0,16.0,0.0,,,,8.0,1.0,,5000.0,,3225.0,10.0,X,X,www.limlipmuseum.org,041-856-7749,False,False,False,False,False,False,,,,False,False,,False,,False,False,0,1997,2025,28,충청권,충남 공주시,9.201904893155081,5.44673737166631,4.204692619390966,2.833213344056216,8.517393171418904,,8.078998258685154,2.3978952727983707
미술관,KCDMART25N000000189,이춘만미술관,충남,당진시,우강면 송산리,우강면,126.7865173,36.81952539,2024-03-18,2024.03.18,day,365.0,2025-12-31,2026-06-10,48000.0,,,2.0,0.0,,,,1.0,,,,,,,X,X,solmoe.or.kr,041-362-5021,False,True,,,False,False,,,,False,,,,,,,1,2024,2025,1,충청권,충남 당진시,10.778977123006351,,,1.0986122886681098,,,,
미술관,KCDMART25N000000190,남원시립김병종미술관,전북,남원시,어현동,노암동,127.3895546,35.39870644,2018-03-01,2018.03.01,day,284.0,2025-12-31,2026-06-10,8059.0,,35.0,5.0,2.0,1.0,2.0,,,,,6542.0,,162546.0,572.0,X,X,nkam.modoo.at,063-620-5660,False,False,,False,False,False,False,False,,,,,False,,True,True,2,2018,2025,7,전라권,전북 남원시,8.994668835500674,,3.58351893845611,1.791759469228055,8.78615105486974,,11.998722469702004,6.35088571671474
미술관,KCDMART25N000000191,벽천미술관,전북,김제시,부량면 신용리,부량면,126.8531046,35.75462405,1999-11-13,1999.11.13,day,312.0,2025-12-31,2026-06-10,489.0,49.0,49.0,12.0,1.0,10.0,,,,,,876.0,1.0,2465.0,8.0,X,X,www.gimje.go.kr/tour/index.gimje,063-540-4993,False,False,False,False,False,False,False,,,,,,False,False,False,False,0,1999,2025,26,전라권,전북 김제시,6.194405391104672,3.912023005428146,3.912023005428146,2.5649493574615367,6.776506992372183,0.6931471805599453,7.81035268372429,2.1972245773362196
미술관,KCDMART25N000000192,순창공립옥천골미술관,전북,순창군,순창읍 남계리,순창읍,127.1443982,35.37408678,2016-04-22,2016.04.22,day,308.0,2025-12-31,2026-06-10,45141.0,73.0,,1.0,0.0,1.0,,,,,,,3.0,12895.0,42.0,X,X,www.artsunchang.com,063-650-1638,False,True,False,,False,False,False,,,,,,,False,False,False,1,2016,2025,9,전라권,전북 순창군,10.717568355991702,4.30406509320417,,0.6931471805599453,,1.3862943611198906,9.464672464746409,3.7612001156935624
미술관,KCDMART25N000000193,익산예술의전당미술관,전북,익산시,어양동,어양동,126.9877825,35.95137932,2015-04-22,2015.04.22,day,130.0,2025-12-31,2026-06-10,21245.0,198.0,50.0,1.0,1.0,,,,,,,200.0,5.0,17000.0,131.0,X,X,arts.iksan.go.kr,063-859-3254,True,False,False,False,False,False,,,,,,,False,False,False,False,1,2015,2025,10,전라권,전북 익산시,9.963923921339958,5.293304824724492,3.9318256327243257,0.6931471805599453,5.303304908059076,1.791759469228055,9.741027444837728,4.882801922586371
미술관,KCDMART25N000000194,전북특별자치도립미술관,전북,완주군,구이면 원기리,구이면,127.1069343,35.72771069,2004-10-14,2004.10.14,day,281.0,2025-12-31,2026-06-10,20983.0,490.0,189.0,56.0,7.0,5.0,2.0,32.0,,,,4411.0,41.0,151466.0,539.0,O,X,www.jma.go.kr,063-290-6888,False,False,False,False,True,True,False,False,False,,,,False,True,False,True,4,2004,2025,21,전라권,전북 완주군,9.95151552154671,6.19644412779452,5.247024072160486,4.04305126783455,8.392083380373393,3.7376696182833684,11.928123058422774,6.29156913955832
미술관,KCDMART25N000000195,정읍시립미술관,전북,정읍시,시기동,초산동,126.8613896,35.55231613,2015-10-24,2015.10.24,day,238.0,2025-12-31,2026-06-10,3884.0,128.0,25.0,10.0,1.0,1.0,,6.0,,,,2050.0,4.0,24067.0,101.0,O,O,www.jeongeup.go.kr/culture,063-539-5178,False,False,False,False,False,False,False,,False,,,,False,False,False,False,0,2015,2025,10,전라권,전북 정읍시,8.264878262801748,4.859812404361672,3.258096538021482,2.3978952727983707,7.62608275807238,1.6094379124341003,10.088638436340242,4.624972813284271
미술관,KCDMART25N000000196,최북미술관,전북,무주군,무주읍 당산리,무주읍,127.6653164,36.00303326,2012-06-08,2012.06.08,day,318.0,2025-12-31,2026-06-10,1971.0,269.0,,7.0,2.0,2.0,3.0,,,,,,15.0,43758.0,138.0,X,X,art.muju.go.kr,063-320-5636,False,False,False,,False,False,False,False,,,,,,False,False,False,0,2012,2025,13,전라권,전북 무주군,7.586803535162581,5.598421958998375,,2.0794415416798357,,2.772588722239781,10.686452584915193,4.9344739331306915
미술관,KCDMART25N000000197,W미술관,전북,익산시,어양동,어양동,126.9886707,35.95280868,2009-01-01,2009.01.01,day,343.0,2025-12-31,2026-06-10,827.0,208.0,15.0,560.0,0.0,,,,280.0,,276.0,4620.0,3.0,11707.0,34.0,X,X,blog.naver.com/museumw,063-835-3033,False,False,False,False,True,False,,,,True,,True,False,False,False,False,3,2009,2025,16,전라권,전북 익산시,6.71901315438526,5.342334251964811,2.772588722239781,6.329720905522696,8.438366410870266,1.3862943611198906,9.368027647811777,3.5553480614894135
미술관,KCDMART25N000000198,교동미술관,전북,전주시,풍남동3가,풍남동,127.151135,35.81548727,2007-04-26,2007.04.26,day,283.0,2025-12-31,2026-06-10,476.0,32.0,28.0,10.0,0.0,,,,5.0,,,700.0,7.0,53086.0,188.0,X,X,www.gdart.co.kr,063-287-1245,False,False,False,False,False,False,,,,False,,,False,False,False,False,0,2007,2025,18,전라권,전북 전주시,6.1675164908883415,3.4965075614664802,3.367295829986474,2.3978952727983707,6.55250788703459,2.0794415416798357,10.879687356164176,5.241747015059643
미술관,KCDMART25N000000199,금구원야외조각미술관,전북,부안군,변산면 도청리,변산면,126.4888401,35.62063327,2003-07-29,2003.07.29,day,365.0,2025-12-31,2026-06-10,15000.0,,,2.0,0.0,,,,1.0,,,,,3170.0,9.0,X,X,www.keumkuwon.org,063-584-6770,False,False,,,False,False,,,,False,,,,,False,False,0,2003,2025,22,전라권,전북 부안군,9.61587214452889,,,1.0986122886681098,,,8.061802274538348,2.302585092994046
미술관,KCDMART25N000000200,누벨백미술관,전북,전주시,효자동2가,효자5동,127.1049483,35.81789497,2013-10-23,2013.10.23,day,250.0,2025-12-31,2026-06-10,413.0,65.0,20.0,4.0,0.0,,,,2.0,,,820.0,8.0,2700.0,11.0,O,X,blog.naver.com/pointpark90,063-222-7235,False,False,False,False,False,False,,,,False,,,False,False,False,False,0,2013,2025,12,전라권,전북 전주시,6.025865973825314,4.189654742026425,3.044522437723423,1.6094379124341003,6.710523109452428,2.1972245773362196,7.901377353792616,2.4849066497880004
미술관,KCDMART25N000000201,미술관 솔,전북,전주시,경원동3가,풍남동,127.1464684,35.82110132,2021-05-10,2021.05.10,day,320.0,2025-12-31,2026-06-10,992.0,,46.0,4.0,0.0,,,,2.0,,,500.0,1.0,4600.0,14.0,X,X,www.artmuseumsol.org/,063-286-0567,False,False,,False,False,False,,,,False,,,False,False,False,False,0,2021,2025,4,전라권,전북 전주시,6.900730664045173,,3.8501476017100584,1.6094379124341003,6.2166061010848646,0.6931471805599453,8.434028950155469,2.70805020110221
미술관,KCDMART25N000000202,산속등대미술관,전북,완주군,소양면 해월리,소양면,127.2520204,35.8692591,2019-05-09,2019.05.09,day,231.0,2025-12-31,2026-06-10,25203.0,1676.0,18.0,4.0,0.0,,,,2.0,,,983.0,2.0,18000.0,78.0,X,X,www.sansoklighthouse.co.kr,063-245-2456,False,False,True,False,False,False,,,,False,,,False,False,False,False,1,2019,2025,6,전라권,전북 완주군,10.134757991061946,7.424761761823209,2.9444389791664403,1.6094379124341003,6.891625897052253,1.0986122886681098,9.798182590890704,4.3694478524670215
미술관,KCDMART25N000000203,수지미술관,전북,남원시,수지면 초리,수지면,127.347498,35.32728171,2015-11-20,2015.11.20,day,251.0,2025-12-31,2026-06-10,11184.0,166.0,28.0,2.0,0.0,,,,1.0,,,3000.0,28.0,5243.0,21.0,X,X,www.sujimuseum.com,063-631-1009,False,False,False,False,False,False,,,,False,,,False,True,False,False,1,2015,2025,10,전라권,전북 남원시,9.32232887392423,5.117993812416755,3.367295829986474,1.0986122886681098,8.006700845440367,3.367295829986474,8.56483984488359,3.091042453358316
